customer_id,purchase_amount,category,purchase_date,quantity,age,location,customer_tenure_months,income_level,month,day_of_week,hour,satisfaction_score
407,475.84,Sports,2023-01-01,2,18,Urban,20,Medium,1,Sunday,0,30
407,574.46,Electronics,2024-02-24,3,18,Urban,20,Medium,2,Saturday,0,44
407,425.58,Electronics,2023-08-17,3,18,Urban,20,Medium,8,Thursday,0,37
407,21.43,Books,2023-05-23,2,18,Urban,20,Medium,5,Tuesday,0,11
407,506.8,Electronics,2023-04-16,3,18,Urban,20,Medium,4,Sunday,0,44
407,84.42,Fashion,2023-02-12,1,18,Urban,20,High,2,Sunday,0,33
407,24.61,Home & Garden,2023-12-16,2,18,Urban,20,High,12,Saturday,0,47
407,186.17,Fashion,2023-05-09,3,18,Urban,20,Medium,5,Tuesday,0,42
408,20.74,Fashion,2023-06-26,1,32,Suburban,6,High,6,Monday,0,41
408,501.36,Electronics,2023-07-14,1,32,Suburban,6,Medium,7,Friday,0,27
408,186.42,Home & Garden,2023-01-22,4,32,Suburban,6,Low,1,Sunday,0,44
408,283.04,Home & Garden,2023-01-15,3,32,Suburban,6,Low,1,Sunday,0,33
408,188.45,Fashion,2023-01-01,3,32,Suburban,6,High,1,Sunday,0,26
409,98.97,Fashion,2023-03-23,3,36,Urban,13,High,3,Thursday,0,8
409,54.35,Sports,2023-01-31,4,36,Urban,13,High,1,Tuesday,0,44
409,195.95,Sports,2023-01-05,3,36,Urban,13,High,1,Thursday,0,30
409,52.2,Fashion,2023-07-07,3,36,Urban,13,Low,7,Friday,0,29
410,154.32,Sports,2023-01-04,4,42,Urban,1,Low,1,Wednesday,0,35
410,131.38,Sports,2023-03-08,1,42,Urban,1,Medium,3,Wednesday,0,50
410,58.0,Fashion,2023-06-03,2,42,Urban,1,High,6,Saturday,0,28
410,120.52,Fashion,2023-02-14,2,42,Urban,1,nan,2,Tuesday,0,31
410,109.09,Home & Garden,2023-01-29,4,42,Urban,1,Low,1,Sunday,0,41
410,195.81,Sports,2023-01-15,4,42,Urban,1,High,1,Sunday,0,30
410,27.32,Books,2024-03-25,4,42,Urban,1,Medium,3,Monday,0,22
410,158.36,Fashion,2023-02-23,1,42,Urban,1,Low,2,Thursday,0,10
410,44.14,Books,2023-07-20,1,42,Urban,1,Medium,7,Thursday,0,44
410,36.12,Books,2023-02-18,4,42,Urban,1,High,2,Saturday,0,33
410,106.39,Fashion,2023-02-06,3,42,Urban,1,Low,2,Monday,0,37
410,265.15,Sports,2023-01-23,2,42,Urban,1,High,1,Monday,0,29
410,242.92,Home & Garden,2023-01-31,2,42,Urban,1,Low,1,Tuesday,0,41
410,266.69,Sports,2023-07-16,4,42,Urban,1,Low,7,Sunday,0,28
410,200.39,Home & Garden,2023-04-09,2,42,Urban,1,Low,4,Sunday,0,35
410,15.88,Books,2023-02-18,4,42,Urban,1,High,2,Saturday,0,31
410,271.63,Electronics,2023-08-02,1,42,Urban,1,Medium,8,Wednesday,0,46
410,338.17,Sports,2023-01-05,2,42,Urban,1,High,1,Thursday,0,42
410,15.43,Books,2023-01-13,4,42,Urban,1,Medium,1,Friday,0,24
410,233.16,Sports,2023-03-30,3,42,Urban,1,Medium,3,Thursday,0,40
410,162.35,Fashion,2023-06-04,4,42,Urban,1,High,6,Sunday,0,29
410,80.55,Sports,2023-01-27,4,42,Urban,1,Medium,1,Friday,0,23
410,382.01,Sports,2023-01-27,4,42,Urban,1,High,1,Friday,0,42
410,1126.05,Sports,2023-06-02,3,42,Urban,1,Low,6,Friday,0,51
410,36.48,Books,2023-08-19,4,42,Urban,1,Medium,8,Saturday,0,18
410,191.18,Fashion,2023-01-05,1,42,Urban,1,High,1,Thursday,0,28
410,136.22,Fashion,2023-01-24,1,42,Urban,1,High,1,Tuesday,0,39
410,30.85,Books,2023-02-06,2,42,Urban,1,Low,2,Monday,0,34
410,284.44,Electronics,2023-12-14,3,42,Urban,1,Medium,12,Thursday,0,39
410,97.71,Home & Garden,2023-01-15,3,42,Urban,1,Medium,1,Sunday,0,50
410,204.84,Home & Garden,2023-03-17,4,42,Urban,1,Medium,3,Friday,0,43
410,42.94,Fashion,2023-02-13,4,42,Urban,1,Low,2,Monday,0,29
410,226.25,Sports,2023-01-08,4,42,Urban,1,Low,1,Sunday,0,29
411,97.35,Home & Garden,2023-02-15,4,45,Urban,11,High,2,Wednesday,0,24
412,24.77,Home & Garden,2023-09-08,2,18,Urban,7,High,9,Friday,0,25
412,964.26,Electronics,2023-02-22,3,18,Urban,7,Medium,2,Wednesday,0,30
412,216.84,Sports,2023-01-11,1,18,Urban,7,High,1,Wednesday,0,21
413,73.08,Fashion,2023-02-28,4,18,Urban,10,Low,2,Tuesday,0,37
413,491.41,Electronics,2023-03-24,4,18,Urban,10,Medium,3,Friday,0,54
413,505.17,Electronics,2023-03-15,1,18,Urban,10,High,3,Wednesday,0,39
413,637.19,Electronics,2023-03-10,4,18,Urban,10,High,3,Friday,0,34
413,15.57,Books,2023-02-21,2,18,Urban,10,Medium,2,Tuesday,0,1
413,267.24,Home & Garden,2023-02-16,1,18,Urban,10,High,2,Thursday,0,51
413,161.88,Home & Garden,2023-07-17,4,18,Urban,10,Medium,7,Monday,0,19
413,252.25,Fashion,2023-02-21,1,18,Urban,10,High,2,Tuesday,0,19
414,286.7,Electronics,2023-04-27,3,54,Urban,2,Medium,4,Thursday,0,32
414,58.4,Home & Garden,2023-02-19,2,54,Urban,2,High,2,Sunday,0,30
414,24.57,Books,2023-08-24,2,54,Urban,2,Low,8,Thursday,0,30
414,270.87,Electronics,2023-02-08,2,54,Urban,2,Medium,2,Wednesday,0,26
414,36.85,Fashion,2023-01-23,2,54,Urban,2,Medium,1,Monday,0,34
414,388.95,Fashion,2023-09-03,4,54,Urban,2,Medium,9,Sunday,0,31
414,584.5,Electronics,2023-02-28,1,54,Urban,2,High,2,Tuesday,0,35
414,230.93,Home & Garden,2023-01-31,1,54,Urban,2,nan,1,Tuesday,0,31
414,120.03,Fashion,2023-06-27,2,54,Urban,2,High,6,Tuesday,0,25
414,12.06,Books,2023-01-22,2,54,Urban,2,Low,1,Sunday,0,17
414,11.62,Books,2023-05-11,2,54,Urban,2,High,5,Thursday,0,18
414,24.98,Books,2023-05-08,2,54,Urban,2,Low,5,Monday,0,19
415,64.77,Fashion,2023-05-13,4,39,Urban,16,Medium,5,Saturday,0,35
415,44.98,Fashion,2023-03-17,3,39,Urban,16,High,3,Friday,0,34
415,395.01,Electronics,2023-02-17,4,39,Urban,16,Low,2,Friday,0,34
415,199.36,Home & Garden,2023-04-10,4,39,Urban,16,High,4,Monday,0,31
415,55.81,Sports,2023-02-19,1,39,Urban,16,High,2,Sunday,0,42
415,479.71,Electronics,2023-04-21,3,39,Urban,16,Medium,4,Friday,0,43
415,203.26,Home & Garden,2023-07-08,2,39,Urban,16,Medium,7,Saturday,0,49
415,174.17,Electronics,2023-05-13,4,39,Urban,16,Medium,5,Saturday,0,27
415,491.73,Sports,2023-02-17,4,39,Urban,16,nan,2,Friday,0,27
415,36.53,Books,2023-04-09,4,39,Urban,16,Low,4,Sunday,0,40
415,1546.35,Electronics,2023-01-15,1,39,Urban,16,Medium,1,Sunday,0,57
415,24.69,Home & Garden,2023-03-28,1,39,Urban,16,Low,3,Tuesday,0,22
415,48.14,Books,2023-02-07,3,39,Urban,16,Low,2,Tuesday,0,35
415,74.2,Books,2024-08-16,2,39,Urban,16,High,8,Friday,0,24
415,468.74,Home & Garden,2023-03-01,2,39,Urban,16,Medium,3,Wednesday,0,45
415,117.9,Fashion,2023-05-27,3,39,Urban,16,nan,5,Saturday,0,36
415,68.64,Fashion,2023-01-02,4,39,Urban,16,Medium,1,Monday,0,28
415,206.09,Sports,2023-02-04,2,39,Urban,16,Medium,2,Saturday,0,16
415,33.95,Books,2023-11-11,1,39,Urban,16,Low,11,Saturday,0,21
415,283.82,Electronics,2023-02-21,1,39,Urban,16,nan,2,Tuesday,0,50
415,45.81,Books,2023-02-04,1,39,Urban,16,Low,2,Saturday,0,48
415,30.23,Books,2023-03-27,1,39,Urban,16,Medium,3,Monday,0,56
415,157.53,Sports,2023-07-20,2,39,Urban,16,Medium,7,Thursday,0,36
415,237.43,Sports,2023-01-13,1,39,Urban,16,Medium,1,Friday,0,23
415,455.69,Electronics,2023-04-15,1,39,Urban,16,Medium,4,Saturday,0,51
415,130.93,Fashion,2023-07-04,4,39,Urban,16,High,7,Tuesday,0,29
415,324.76,Electronics,2023-05-05,1,39,Urban,16,Low,5,Friday,0,28
415,788.59,Sports,2023-05-21,1,39,Urban,16,Medium,5,Sunday,0,47
415,15.33,Books,2023-06-01,2,39,Urban,16,High,6,Thursday,0,49
416,20.58,Books,2023-03-30,3,23,Urban,23,Medium,3,Thursday,0,29
416,636.77,Electronics,2023-02-15,4,23,Urban,23,Low,2,Wednesday,0,41
416,170.61,Home & Garden,2023-01-15,3,23,Urban,23,Medium,1,Sunday,0,17
416,166.46,Fashion,2023-03-10,4,23,Urban,23,Low,3,Friday,0,34
416,312.43,Electronics,2023-01-11,1,23,Urban,23,Low,1,Wednesday,0,42
416,25.76,Sports,2023-02-04,2,23,Urban,23,Medium,2,Saturday,0,29
416,104.02,Books,2023-04-23,4,23,Urban,23,Medium,4,Sunday,0,31
416,22.78,Fashion,2023-01-29,1,23,Urban,23,Low,1,Sunday,0,32
416,74.47,Fashion,2023-02-03,1,23,Urban,23,Medium,2,Friday,0,20
416,116.46,Home & Garden,2023-02-11,2,23,Urban,23,nan,2,Saturday,0,9
416,354.2,Electronics,2023-02-12,2,23,Urban,23,nan,2,Sunday,0,35
416,352.49,Fashion,2023-02-05,2,23,Urban,23,High,2,Sunday,0,33
416,191.75,Fashion,2023-06-16,3,23,Urban,23,Low,6,Friday,0,39
416,115.87,Fashion,2023-01-31,1,23,Urban,23,Low,1,Tuesday,0,56
416,44.4,Sports,2023-09-08,3,23,Urban,23,High,9,Friday,0,43
416,269.83,Sports,2023-08-02,2,23,Urban,23,Low,8,Wednesday,0,14
416,157.1,Sports,2023-02-26,1,23,Urban,23,Low,2,Sunday,0,57
416,145.44,Fashion,2023-08-15,2,23,Urban,23,Medium,8,Tuesday,0,39
416,433.23,Electronics,2023-03-24,3,23,Urban,23,Low,3,Friday,0,34
416,612.19,Sports,2023-09-27,1,23,Urban,23,High,9,Wednesday,0,55
416,282.85,Home & Garden,2023-02-07,4,23,Urban,23,High,2,Tuesday,0,9
416,2051.71,Electronics,2023-01-22,3,23,Urban,23,High,1,Sunday,0,60
416,129.25,Home & Garden,2023-04-22,4,23,Urban,23,High,4,Saturday,0,34
416,461.07,Sports,2023-01-28,4,23,Urban,23,Low,1,Saturday,0,38
416,75.29,Sports,2023-03-12,2,23,Urban,23,High,3,Sunday,0,46
416,31.91,Books,2023-07-17,2,23,Urban,23,Medium,7,Monday,0,42
416,513.6,Electronics,2023-04-20,3,23,Urban,23,High,4,Thursday,0,45
416,297.93,Home & Garden,2023-01-02,3,23,Urban,23,Low,1,Monday,0,32
416,510.98,Electronics,2023-05-08,3,23,Urban,23,High,5,Monday,0,48
417,665.15,Sports,2023-02-20,1,58,Rural,2,nan,2,Monday,0,35
417,48.04,Sports,2023-04-10,1,58,Rural,2,Low,4,Monday,0,38
417,111.24,Fashion,2023-06-30,4,58,Rural,2,Low,6,Friday,0,24
417,178.45,Home & Garden,2023-11-18,1,58,Rural,2,Low,11,Saturday,0,36
417,40.82,Books,2023-02-19,2,58,Rural,2,Medium,2,Sunday,0,16
417,112.84,Fashion,2023-03-09,3,58,Rural,2,Low,3,Thursday,0,42
417,1076.49,Electronics,2023-04-18,2,58,Rural,2,High,4,Tuesday,0,44
417,337.33,Sports,2023-02-20,2,58,Rural,2,Medium,2,Monday,0,22
418,474.32,Sports,2023-09-18,2,36,Urban,1,Medium,9,Monday,0,28
418,101.89,Fashion,2023-01-17,3,36,Urban,1,High,1,Tuesday,0,28
418,212.25,Home & Garden,2023-08-29,2,36,Urban,1,Medium,8,Tuesday,0,24
418,92.15,Sports,2023-03-24,2,36,Urban,1,Medium,3,Friday,0,38
419,264.46,Sports,2023-02-10,4,52,Urban,0,High,2,Friday,0,31
420,384.99,Fashion,2023-01-04,4,36,Suburban,12,High,1,Wednesday,0,46
421,309.0,Electronics,2023-07-13,3,65,Urban,11,Low,7,Thursday,0,32
421,106.61,Fashion,2023-01-08,1,65,Urban,11,Low,1,Sunday,0,39
421,172.19,Home & Garden,2023-01-08,4,65,Urban,11,Low,1,Sunday,0,33
421,16.26,Books,2023-02-20,2,65,Urban,11,Medium,2,Monday,0,27
421,409.6,Electronics,2023-02-06,4,65,Urban,11,Low,2,Monday,0,26
421,587.43,Electronics,2023-01-06,1,65,Urban,11,High,1,Friday,0,41
421,269.75,Home & Garden,2023-01-12,2,65,Urban,11,High,1,Thursday,0,42
421,43.42,Books,2023-02-01,1,65,Urban,11,Low,2,Wednesday,0,23
421,196.74,Fashion,2023-05-31,3,65,Urban,11,Medium,5,Wednesday,0,33
421,339.14,Sports,2024-05-01,1,65,Urban,11,Medium,5,Wednesday,0,30
421,483.85,Electronics,2025-07-11,4,65,Urban,11,Medium,7,Friday,0,57
421,46.11,Fashion,2023-07-24,1,65,Urban,11,Medium,7,Monday,0,33
421,276.73,Home & Garden,2023-04-08,3,65,Urban,11,High,4,Saturday,0,35
421,176.55,Fashion,2023-02-26,4,65,Urban,11,Low,2,Sunday,0,28
421,80.21,Home & Garden,2023-01-09,1,65,Urban,11,Low,1,Monday,0,40
421,97.8,Books,2023-02-21,4,65,Urban,11,Medium,2,Tuesday,0,31
421,21.1,Books,2023-04-09,2,65,Urban,11,Medium,4,Sunday,0,29
421,12.9,Books,2023-01-02,4,65,Urban,11,Low,1,Monday,0,29
421,1166.41,Electronics,2023-09-02,1,65,Urban,11,Low,9,Saturday,0,39
421,187.14,Home & Garden,2023-07-01,1,65,Urban,11,Medium,7,Saturday,0,48
421,702.52,Electronics,2023-04-20,1,65,Urban,11,Medium,4,Thursday,0,51
421,55.01,Fashion,2023-03-05,3,65,Urban,11,nan,3,Sunday,0,31
421,57.5,Electronics,2023-01-06,4,65,Urban,11,Medium,1,Friday,0,29
421,134.82,Fashion,2023-01-07,4,65,Urban,11,Low,1,Saturday,0,23
422,28.06,Books,2023-03-29,2,61,Rural,9,Medium,3,Wednesday,0,15
422,225.02,Home & Garden,2023-01-25,2,61,Rural,9,Low,1,Wednesday,0,25
422,49.96,Books,2023-01-20,4,61,Rural,9,Medium,1,Friday,0,42
422,191.07,Home & Garden,2023-01-04,2,61,Rural,9,Medium,1,Wednesday,0,29
423,153.59,Home & Garden,2023-02-20,3,31,Suburban,3,Medium,2,Monday,0,43
423,108.25,Sports,2023-12-01,3,31,Suburban,3,High,12,Friday,0,31
423,301.97,Electronics,2023-03-07,3,31,Suburban,3,Low,3,Tuesday,0,26
424,20.85,Home & Garden,2023-01-09,3,49,Urban,5,nan,1,Monday,0,23
424,178.83,Home & Garden,2023-04-27,1,49,Urban,5,High,4,Thursday,0,35
424,49.2,Sports,2023-02-10,3,49,Urban,5,Medium,2,Friday,0,14
424,25.15,Books,2023-06-16,3,49,Urban,5,Low,6,Friday,0,22
425,121.65,Electronics,2023-05-16,3,44,Urban,10,Low,5,Tuesday,0,27
425,516.84,Electronics,2023-03-03,2,44,Urban,10,Medium,3,Friday,0,47
425,699.58,Electronics,2023-10-17,2,44,Urban,10,Medium,10,Tuesday,0,45
425,42.3,Fashion,2024-03-27,4,44,Urban,10,Low,3,Wednesday,0,32
426,45.42,Books,2023-05-04,2,55,Rural,8,nan,5,Thursday,0,35
426,254.49,Home & Garden,2023-08-26,3,55,Rural,8,Low,8,Saturday,0,44
426,30.56,Sports,2023-09-29,3,55,Rural,8,Low,9,Friday,0,31
426,28.93,Books,2023-06-15,3,55,Rural,8,Low,6,Thursday,0,20
427,730.73,Sports,2023-01-28,1,20,Rural,52,Low,1,Saturday,0,44
427,33.38,Books,2023-01-10,3,20,Rural,52,High,1,Tuesday,0,22
427,591.33,Electronics,2023-01-03,3,20,Rural,52,Medium,1,Tuesday,0,19
427,124.89,Fashion,2023-06-16,2,20,Rural,52,Low,6,Friday,0,34
427,209.54,Home & Garden,2023-08-25,3,20,Rural,52,High,8,Friday,0,38
427,74.39,Fashion,2023-07-10,4,20,Rural,52,High,7,Monday,0,34
427,20.02,Books,2023-03-01,2,20,Rural,52,High,3,Wednesday,0,35
427,36.37,Books,2023-01-31,4,20,Rural,52,High,1,Tuesday,0,41
427,369.57,Sports,2023-04-28,3,20,Rural,52,Medium,4,Friday,0,26
427,74.92,Fashion,2023-06-30,3,20,Rural,52,Medium,6,Friday,0,27
427,58.45,Electronics,2023-03-11,3,20,Rural,52,Medium,3,Saturday,0,18
427,47.64,Books,2023-01-21,2,20,Rural,52,Low,1,Saturday,0,35
427,675.86,Sports,2023-03-19,4,20,Rural,52,Medium,3,Sunday,0,54
427,36.62,Fashion,2023-02-02,1,20,Rural,52,High,2,Thursday,0,25
427,93.95,Sports,2023-03-08,1,20,Rural,52,Medium,3,Wednesday,0,38
427,135.59,Fashion,2023-01-16,1,20,Rural,52,nan,1,Monday,0,24
427,180.81,Home & Garden,2023-05-01,2,20,Rural,52,Medium,5,Monday,0,39
427,183.27,Home & Garden,2023-01-03,1,20,Rural,52,High,1,Tuesday,0,10
427,20.41,Fashion,2023-06-10,3,20,Rural,52,Medium,6,Saturday,0,45
427,129.13,Fashion,2023-02-05,4,20,Rural,52,High,2,Sunday,0,21
427,153.87,Fashion,2023-01-11,1,20,Rural,52,Medium,1,Wednesday,0,34
427,103.45,Home & Garden,2023-01-22,4,20,Rural,52,Low,1,Sunday,0,45
427,93.56,Home & Garden,2023-02-23,4,20,Rural,52,Low,2,Thursday,0,19
428,648.73,Electronics,2023-06-10,1,45,Urban,1,nan,6,Saturday,0,59
428,84.24,Sports,2023-06-21,4,45,Urban,1,Low,6,Wednesday,0,52
428,107.63,Fashion,2023-05-03,2,45,Urban,1,Medium,5,Wednesday,0,38
428,156.72,Fashion,2023-01-15,2,45,Urban,1,Medium,1,Sunday,0,32
428,33.33,Books,2023-04-18,4,45,Urban,1,Medium,4,Tuesday,0,28
428,46.13,Books,2023-08-25,3,45,Urban,1,High,8,Friday,0,36
428,114.5,Sports,2023-08-29,1,45,Urban,1,High,8,Tuesday,0,39
428,461.56,Electronics,2023-02-03,3,45,Urban,1,nan,2,Friday,0,17
428,195.27,Home & Garden,2023-03-30,1,45,Urban,1,Medium,3,Thursday,0,30
428,529.88,Electronics,2024-09-17,4,45,Urban,1,Medium,9,Tuesday,0,33
428,120.35,Fashion,2023-04-25,1,45,Urban,1,High,4,Tuesday,0,24
428,18.47,Books,2023-01-17,4,45,Urban,1,nan,1,Tuesday,0,23
429,120.38,Fashion,2023-02-12,3,50,Suburban,14,nan,2,Sunday,0,19
429,179.77,Fashion,2024-10-02,2,50,Suburban,14,High,10,Wednesday,0,48
429,115.9,Electronics,2023-02-01,4,50,Suburban,14,Low,2,Wednesday,0,26
429,260.84,Home & Garden,2023-09-04,2,50,Suburban,14,Low,9,Monday,0,33
429,535.3,Electronics,2023-01-17,2,50,Suburban,14,High,1,Tuesday,0,36
429,293.51,Sports,2023-02-19,3,50,Suburban,14,High,2,Sunday,0,29
429,10.17,Books,2023-01-25,2,50,Suburban,14,High,1,Wednesday,0,34
429,11.72,Books,2023-07-02,1,50,Suburban,14,Low,7,Sunday,0,27
429,16.1,Books,2023-01-02,2,50,Suburban,14,Medium,1,Monday,0,36
429,439.72,Sports,2023-01-29,3,50,Suburban,14,Medium,1,Sunday,0,53
429,352.15,Sports,2023-03-24,2,50,Suburban,14,Medium,3,Friday,0,25
429,448.92,Sports,2023-02-07,3,50,Suburban,14,Medium,2,Tuesday,0,41
429,599.6,Electronics,2023-01-02,1,50,Suburban,14,nan,1,Monday,0,43
429,10.78,Books,2023-01-14,2,50,Suburban,14,Low,1,Saturday,0,18
429,41.62,Books,2023-03-08,3,50,Suburban,14,Medium,3,Wednesday,0,37
429,48.84,Fashion,2023-02-05,2,50,Suburban,14,Medium,2,Sunday,0,28
429,32.33,Books,2023-09-10,1,50,Suburban,14,High,9,Sunday,0,46
429,152.75,Home & Garden,2023-02-09,4,50,Suburban,14,Medium,2,Thursday,0,42
429,170.2,Home & Garden,2023-02-07,4,50,Suburban,14,nan,2,Tuesday,0,32
429,269.45,Fashion,2023-03-15,1,50,Suburban,14,Low,3,Wednesday,0,32
429,765.22,Home & Garden,2023-02-17,1,50,Suburban,14,Low,2,Friday,0,60
430,143.63,Electronics,2023-02-14,3,18,Urban,6,High,2,Tuesday,0,26
430,1242.02,Electronics,2023-02-04,1,18,Urban,6,Medium,2,Saturday,0,54
430,109.57,Fashion,2023-01-29,1,18,Urban,6,Low,1,Sunday,0,31
430,24.66,Books,2023-02-25,1,18,Urban,6,Medium,2,Saturday,0,42
430,56.34,Sports,2023-12-01,2,18,Urban,6,High,12,Friday,0,43
430,159.43,Home & Garden,2023-01-30,2,18,Urban,6,Low,1,Monday,0,38
430,185.93,Electronics,2023-01-15,2,18,Urban,6,Low,1,Sunday,0,27
430,720.97,Electronics,2023-04-07,1,18,Urban,6,High,4,Friday,0,41
430,765.18,Electronics,2023-04-27,3,18,Urban,6,Medium,4,Thursday,0,31
430,191.34,Fashion,2023-04-29,3,18,Urban,6,Low,4,Saturday,0,35
431,91.04,Home & Garden,2023-07-02,1,18,Rural,6,Low,7,Sunday,0,23
431,134.47,Electronics,2023-03-04,4,18,Rural,6,Medium,3,Saturday,0,54
431,649.82,Electronics,2023-05-24,3,18,Rural,6,Low,5,Wednesday,0,35
431,131.58,Fashion,2023-08-03,3,18,Rural,6,High,8,Thursday,0,42
431,121.8,Electronics,2023-04-14,1,18,Rural,6,High,4,Friday,0,47
431,48.87,Books,2023-05-26,2,18,Rural,6,Medium,5,Friday,0,39
431,192.99,Home & Garden,2023-01-24,2,18,Rural,6,nan,1,Tuesday,0,28
431,190.86,Home & Garden,2023-07-28,4,18,Rural,6,Medium,7,Friday,0,27
431,108.25,Fashion,2023-05-11,1,18,Rural,6,Low,5,Thursday,0,61
432,221.97,Home & Garden,2023-07-16,4,18,Urban,15,High,7,Sunday,0,53
432,405.12,Sports,2023-02-10,4,18,Urban,15,Medium,2,Friday,0,40
432,160.33,Fashion,2023-02-16,4,18,Urban,15,Medium,2,Thursday,0,29
432,40.8,Books,2024-07-05,4,18,Urban,15,Medium,7,Friday,0,22
432,1161.08,Sports,2023-01-25,2,18,Urban,15,Medium,1,Wednesday,0,44
433,132.12,Home & Garden,2023-04-08,1,30,Rural,14,Low,4,Saturday,0,39
433,38.35,Books,2023-03-01,1,30,Rural,14,High,3,Wednesday,0,53
433,128.14,Home & Garden,2023-05-15,1,30,Rural,14,High,5,Monday,0,31
433,390.56,Sports,2023-01-08,2,30,Rural,14,Medium,1,Sunday,0,48
433,762.64,Electronics,2023-03-02,3,30,Rural,14,Medium,3,Thursday,0,52
433,129.9,Sports,2023-01-21,3,30,Rural,14,Medium,1,Saturday,0,29
433,900.94,Sports,2023-03-28,4,30,Rural,14,Low,3,Tuesday,0,55
433,71.03,Fashion,2023-03-20,2,30,Rural,14,Low,3,Monday,0,41
433,278.78,Sports,2023-04-29,2,30,Rural,14,Low,4,Saturday,0,44
433,338.94,Electronics,2023-09-16,2,30,Rural,14,Medium,9,Saturday,0,31
433,90.27,Fashion,2023-03-16,1,30,Rural,14,Medium,3,Thursday,0,38
433,115.82,Electronics,2023-06-07,4,30,Rural,14,High,6,Wednesday,0,43
433,177.1,Home & Garden,2023-03-06,4,30,Rural,14,Medium,3,Monday,0,42
433,70.29,Home & Garden,2023-03-26,1,30,Rural,14,nan,3,Sunday,0,42
433,190.61,Electronics,2023-07-22,3,30,Rural,14,High,7,Saturday,0,31
433,184.26,Fashion,2023-05-12,2,30,Rural,14,nan,5,Friday,0,43
433,14.22,Books,2023-01-07,2,30,Rural,14,High,1,Saturday,0,43
433,168.73,Electronics,2023-01-28,2,30,Rural,14,Medium,1,Saturday,0,28
433,184.87,Fashion,2023-11-25,1,30,Rural,14,Medium,11,Saturday,0,19
433,128.23,Books,2023-05-08,2,30,Rural,14,Low,5,Monday,0,48
433,132.14,Fashion,2023-02-16,3,30,Rural,14,High,2,Thursday,0,27
433,77.58,Fashion,2023-01-12,3,30,Rural,14,Medium,1,Thursday,0,23
433,84.59,Fashion,2023-02-02,2,30,Rural,14,Medium,2,Thursday,0,33
434,451.55,Electronics,2023-01-25,3,45,Suburban,56,High,1,Wednesday,0,35
434,191.87,Sports,2023-01-09,1,45,Suburban,56,Medium,1,Monday,0,14
434,279.5,Sports,2023-02-02,2,45,Suburban,56,Medium,2,Thursday,0,43
434,252.81,Sports,2023-03-13,1,45,Suburban,56,Medium,3,Monday,0,43
435,21.88,Books,2023-05-15,4,57,Suburban,1,High,5,Monday,0,20
435,227.45,Sports,2023-05-26,4,57,Suburban,1,High,5,Friday,0,33
435,392.18,Home & Garden,2023-02-15,4,57,Suburban,1,High,2,Wednesday,0,26
436,382.32,Sports,2023-02-06,1,36,Suburban,1,High,2,Monday,0,28
436,38.99,Books,2023-01-04,1,36,Suburban,1,Low,1,Wednesday,0,24
436,28.65,Books,2023-08-01,3,36,Suburban,1,nan,8,Tuesday,0,35
436,368.56,Sports,2023-01-01,3,36,Suburban,1,Low,1,Sunday,0,56
436,17.01,Books,2023-02-21,1,36,Suburban,1,High,2,Tuesday,0,26
436,533.52,Electronics,2023-05-03,2,36,Suburban,1,Low,5,Wednesday,0,47
436,296.97,Home & Garden,2023-12-16,3,36,Suburban,1,Medium,12,Saturday,0,43
436,366.24,Sports,2023-03-05,4,36,Suburban,1,High,3,Sunday,0,15
436,754.04,Electronics,2023-08-21,3,36,Suburban,1,Medium,8,Monday,0,29
436,788.04,Electronics,2023-02-28,3,36,Suburban,1,Medium,2,Tuesday,0,64
436,251.42,Sports,2023-03-27,1,36,Suburban,1,High,3,Monday,0,29
436,520.62,Electronics,2023-01-23,2,36,Suburban,1,Medium,1,Monday,0,43
436,12.53,Books,2023-11-07,2,36,Suburban,1,Low,11,Tuesday,0,33
437,489.62,Sports,2023-05-30,3,59,Urban,15,Medium,5,Tuesday,0,17
437,259.86,Sports,2024-02-28,3,59,Urban,15,Low,2,Wednesday,0,27
437,63.76,Books,2024-02-18,2,59,Urban,15,High,2,Sunday,0,38
437,226.88,Sports,2023-09-08,4,59,Urban,15,Low,9,Friday,0,24
437,215.42,Home & Garden,2023-08-30,2,59,Urban,15,Medium,8,Wednesday,0,30
437,438.48,Sports,2023-06-14,1,59,Urban,15,Medium,6,Wednesday,0,25
437,233.55,Home & Garden,2023-03-05,3,59,Urban,15,Medium,3,Sunday,0,25
437,33.85,Sports,2023-03-30,1,59,Urban,15,Medium,3,Thursday,0,25
437,241.25,Electronics,2023-06-27,4,59,Urban,15,Medium,6,Tuesday,0,15
437,80.62,Fashion,2023-06-26,2,59,Urban,15,nan,6,Monday,0,43
437,27.76,Sports,2023-02-13,4,59,Urban,15,High,2,Monday,0,16
438,217.37,Sports,2023-05-10,4,18,Urban,10,High,5,Wednesday,0,32
438,78.85,Sports,2023-07-07,4,18,Urban,10,Medium,7,Friday,0,23
438,75.87,Fashion,2023-01-27,3,18,Urban,10,Medium,1,Friday,0,42
438,245.38,Electronics,2023-04-25,2,18,Urban,10,Low,4,Tuesday,0,21
438,29.67,Home & Garden,2023-03-26,3,18,Urban,10,Medium,3,Sunday,0,22
438,34.96,Home & Garden,2023-03-17,3,18,Urban,10,High,3,Friday,0,17
438,216.64,Electronics,2023-06-07,2,18,Urban,10,Medium,6,Wednesday,0,9
438,41.67,Books,2023-01-11,4,18,Urban,10,Medium,1,Wednesday,0,35
